,airport,location,lat,lon
7550,Hartsfield–Jackson Atlanta International Airport,Albany,33.63779875,-84.42927118585675
7551,Altamira Airport,Papua New Guinea,12.135974749999999,-85.71556507474533
7552,Namatanai Airport,Punjab,-3.66958625,152.43814978543128
7553,Ohio University Airport,Mauritania,20.2540382,-9.2399263
7554,Aitape Airstrip,New Mexico,-3.1413163500000003,142.34649996759546
7555,Sri Guru Ram Dass Jee International Airport,Alaska,31.70858515,74.80044741056383
7556,Atar International Airport,Alaska,20.50400705,-13.045549873565696
7557,Artesia Municipal Airport,Chad,32.8525152,-104.46641082535339
7558,Atmautluak Airport,Wisconsin,60.8631043,-162.2734311
7559,Casco Cove Coast Guard Station,Kazakhstan,47.2286086,65.2093197
7560,Ati Airport,South Dakota,13.2398308,18.315420558725343
7561,Appleton International Airport,Egypt,44.2573941,-88.51688447338731
7562,Atbasar Airport,Kingdom of the Netherlands,51.8517097,68.3655586
7563,Watertown Regional Airport,Colombia,44.912617499999996,-97.14845996679145
7564,Assiut Airport,Queensland,27.0582157,31.0232328
7565,Queen Beatrix International Airport,Egypt,12.50213495,-70.01412635032392
7566,Santiago Pérez Quiroz Airport,Burgundy,47.27808725,4.222486304306048
7567,Cheboksary Airport,Catamarca,56.088130500000005,47.33834121833944
7568,Brigadier Hector Eduardo Ruiz Airport,Panama,8.559559,-81.1308434
7569,Catania–Fontanarossa Airport,Panama,37.467242600000006,15.067568274467547
7570,Cut Bank Municipal Airport,Guatemala,48.60937079999999,-112.37291804643868
7571,Coronel Felipe Varela International Airport,Colombia,2.8894434,-73.783892
7572,Chitré Alonso Valderrama Airport,Pennsylvania,7.98858265,-80.40974541912982
7573,Cartí Airport,Angola,9.452913,-78.9796001
7574,Coatepeque Airport,South Dakota,14.694333,-91.88227272644485
7575,Rafael Núñez International Airport,Queensland,10.441534449999999,-75.51306929352693
7576,Chester County G. O. Carlson Airport,Quintana Roo,39.979383549999994,-75.86609272351109
7577,Cuito Cuanavale Airport,Queensland,-15.15992705,19.155908055237756
7578,Canton Municipal Airport,New York,43.307077750000005,-96.57073776045637
7579,Charleville Airport,Maranhão,-26.4132996,146.2619934
7580,Chetumal International Airport,Rio Grande do Sul,18.5049647,-88.3251859
7581,Cooktown Airport,Northern Territory,-15.44428915,145.18490998673713
7582,Calverton Executive Airpark,Hokkaido,40.915038300000006,-72.79348323127033
7583,Carutapera Airport,Provence-Alpes-Côte d'Azur,-1.250278,-46.0172234
7584,Contador Airport,Ecuador,36.67876135,-4.499980126161259
7585,Tocumen International Airport,Papua New Guinea,9.0668011,-79.38150311738514
7586,Río Amazonas Airport,Colorado,-3.3793825,-64.7237464
7587,Puas Airport,Utah,39.4225192,-111.7143584
7588,Pueblo Memorial Airport,Santa Cruz,38.298446850000005,-104.50330795944865
7589,Carbon County Regional Airport,Panama,8.559559,-81.1308434
7590,Puerto Deseado Airport,Aquitaine,-47.7345852,-65.90418044004747
7591,Puerto Obaldia Airport,South Australia,8.66932855,-77.41753081051523
7592,Pau Pyrénées Airport,Papua New Guinea,43.37938095,-0.41584513025593306
7593,Port Augusta Airport,Dominican Republic,-32.50443065,137.71425266181208
7594,Pureni Airport,Tuamotus,,
7595,Punta Cana International Airport,Washington,18.56975085,-68.36666423501347
7596,Pukarua Airport,Indonesia,-18.2956009,-137.0169983
7597,Port of Poulsbo Marina Moorage Seaplane Base,Democratic Republic of the Congo,47.7341171,-122.6480849
7598,Sangia Nibandera Airport,Burkina Faso,-4.3356094,121.52424225501159
7599,Punia Airport,Chile,-1.3902988,26.3483146
7600,Pô Airport,Bolivia,60.32135905,24.947206800038444
7601,Presidente Carlos Ibáñez del Campo International Airport,South Korea,36.638392,127.6961188
7602,Puerto Rico Airport,Andhra Pradesh,18.0075799,-66.503488
7603,Pangnirtung Airport,Nunavut,66.14491480000001,-65.71324179494323
7604,Beaver Creek Airport,Yukon,33.653801,-96.7769012
7605,Earlton (Timiskaming Regional) Airport,Ontario,50.000678,-86.000977
7606,Prince George Airport,British Columbia,53.8847174,-122.6750016
7607,Northwest Regional Airport,British Columbia,43.7438133,-79.6951011
7608,London International Airport,Ontario,43.03236375,-81.1487701378081
7609,Abbotsford International Airport,British Columbia,49.025278,-122.36
7610,Erik Nielsen Whitehorse International Airport,Yukon,60.7143977,-135.0764753
7611,Wawa Airport,Ontario,47.965577999999994,-84.78740270381493
7612,Yueyang Sanhe Airport,Hunan,29.31417055,113.27860446415379
7613,North Bay/Jack Garland Airport,Ontario,46.3639218,-79.41675415532114
7614,Calgary International Airport,Alberta,51.120751,-114.01057234296195
7615,Smithers Airport,British Columbia,54.82451285,-127.18542810245555
7616,Northern Rockies Regional Airport,British Columbia,58.836634450000005,-122.59140459442511
7617,Penticton Regional Airport,British Columbia,49.46073415,-119.60601409025475
7618,Charlottetown Airport,Prince Edward Island,46.2906776,-63.12947829366235
7619,Taloyoak Airport,Nunavut,69.54798305,-93.57816844804634
7620,Rivers Airport,Manitoba,50.0102611,-100.310742
7621,Mountain Village Airport,Colombia,62.0944378,-163.6843667
7622,Moranbah Airport,Windward Islands,-22.061643699999998,148.0749468736064
7623,Morris Municipal Airport,Namibia,41.4290852,-88.4205758
7624,Monterrey Airport,Florida,9.736667,-74.829444
7625,Moorea Airport,Indonesia,-17.489829049999997,-149.762782146062
7626,Katima Mulilo Airport,Pakistan,-17.634096749999998,24.17526458334735
7627,Miami Seaplane Base,Papua New Guinea,25.7834634,-80.1775503
7628,Mukomuko Airport,Papua New Guinea,-2.5407691,101.08784021215362
7629,Sindhri Airport,Philippines,25.6829773,69.0727124
7630,Mapoda Airport,Panama,8.559559,-81.1308434
7631,Makini Airport,Arkansas,-6.53268525,147.65194343569397
7632,Godofredo P. Ramos Airport,Languedoc-Roussillon,11.92633435,121.96375620770783
7633,Mamitupu Airport,Mozambique,9.1884824,-77.9944614
7634,Petit Jean Park Airport,Falkland Islands,35.139215300000004,-92.90905146352785
7635,Montpellier–Méditerranée Airport,Pennsylvania,43.580378499999995,3.9631800664495955
7636,Maputo International Airport,Panama,-25.90636705,32.582689177340555
7637,Bern Airport,Papua New Guinea,46.912213449999996,7.498597416883485
7638,Brownsville/South Padre Island International Airport,Czech Republic,25.905718,-97.42552922504089
7639,Biaru Airport,Scotland,25.59197945,85.0910388865523
7640,Brno–Tuřany Airport,England,49.1547016,16.691368
7641,Barra Airport,Northern Territory,57.0250086,-7.4475248
7642,Bristol Airport,Belgium,51.38296995,-2.7186237715618864
7643,Bathurst Island Airport,Bremen,-11.76157225,130.61379362586405
7644,Brussels Airport,Alaska,50.8978721,4.482122
7645,Bremerhaven Airport,Dominican Republic,19.0974031,-70.3028026
7646,Wiley Post–Will Rogers Memorial Airport,Kentucky,71.28623195,-156.77499441124542
7647,María Montez International Airport,Somalia,18.25182335,-71.12337032088251
7648,Samuels Field,Distrito Federal,37.81677845,-85.49825864015378
7649,Bender Qassim International Airport,Colombia,11.2778277,49.142991331751006
7650,Brasília International Airport,Yunnan,-15.87174535,-47.91407009266487
7651,José Celestino Mutis Airport,Sarawak,6.20292,-77.3947
7652,Baoshan Yunduan Airport,Hawaii,21.2160437,-157.975203
7653,Sematan Airport,Equatorial Guinea,1.8139006,109.7632451
7654,Bradshaw Army Airfield,Quezon,19.75962635,-155.5524876465673
7655,Altus Air Force Base,Provence-Alpes-Côte d'Azur,34.6637448,-99.2686084736057
7656,La Môle – Saint-Tropez Airport,Maharashtra,19.531932,76.0554568
7657,Latur Airport,Queensland,18.41213355,76.46459918791763
7658,Lotus Vale Station Airport,Maryland,39.5162234,-76.9382069
7659,St. Mary's County Regional Airport,Ecuador,38.314642899999996,-76.55015008725005
7660,Cotopaxi International Airport,Nepal,-0.9079387000000001,-78.61623263410817
7661,Tenzing-Hillary Airport,Guyana,27.686511799999998,86.72897062499881
7662,Lumid Pau Airport,Fiji,2.394255,-59.4377967
7663,Laucala Airport,Namibia,-16.7481003,-179.6670074
7664,Lüderitz Airport,Slovakia,-26.682012,15.24772170425748
7665,Boľkovce Airport,Arizona,48.341738050000004,19.731878735806845
7666,Luke Air Force Base,Switzerland,33.5351073,-112.37364905511708
7667,Lugano Airport,Punjab,46.0015752,8.9063847
7668,Sahnewal Airport,Honduras,30.85303085,75.9544237364108
7669,La Unión Airport,Ohio,3.331667,-73.295
7670,Cincinnati Municipal Airport,Mississippi,39.1002201,-84.42084262839612
7671,Hesler-Noble Field,Yunnan,31.67150365,-89.17064951513436
7672,Dehong Mangshi Airport,Zambia,24.398951349999997,98.52790312483693
7673,Kopiago Airport,Alaska,-5.38834245,142.49774086615085
7674,Point Baker Seaplane Base,Papua New Guinea,56.3516667,-133.6225
7675,Port Clarence Coast Guard Station,Alaska,64.4459613,-149.680909
7676,Yapsiei Airport,Alaska,-4.6278315,141.09349362177517
7677,Kondubol Airport,Papua New Guinea,-5.6816069,144.2489081
7678,Kurupung Airport,Papua New Guinea,-5.6816069,144.2489081
7679,Kapit Airport,Guyana,2.0102839,112.9317606
7680,Kapal Airport,Sarawak,-8.6303459,142.82360395
7681,Kompiam Airport,Papua New Guinea,-5.3821271500000005,143.9242469519006
7682,Kipnuk Airport,Papua New Guinea,59.9353286,-164.0323131
7683,Pohang Airport,Alaska,35.986649549999996,129.42244262370747
7684,Kalpowar Airport,South Korea,-14.8999996,144.1999969
7685,Port Williams Seaplane Base,Queensland,58.490845,-152.5828228
7686,Kempsey Airport,Alaska,-31.07219245,152.76862911519808
7687,Jackpot Airport,New South Wales,41.9763486,-114.6586449
7688,Perryville Airport,Nevada,55.906359,-159.1618786
7689,Keperveyem Airport,Alaska,67.8471745,166.1371445295592
7690,Majors Airport,Madhya Pradesh,33.0670789,-96.0662519
7691,Gävle-Sandviken Airport,Papua New Guinea,60.592861799999994,16.95115381638249
7692,Gwa Airport,Mississippi,17.601945,94.5797642
7693,Gwadar International Airport,Colorado,25.231983300000003,62.328203926959624
7694,Thornhill Air Base,Schleswig-Holstein,-19.43904725,29.86264503404979
7695,Rajmata Vijaya Raje Scindia Airport,West Virginia,26.2972939,78.22278188888617
7696,Gnarowein Airport,Ireland,52.865196,-7.9794599
7697,Greenwood–Leflore Airport,Central Kalimantan,33.4945655,-90.0861945
7698,Glenwood Springs Municipal Airport,Yemen,39.5075928,-107.3098819
7699,Sylt Airport,Angola,54.910984850000006,8.340362857656078
7700,Glendale Fokker Field,Gansu,39.9502553,-80.7593715
7701,Galway Airport,Chile,53.30032235,-8.94087558809792
7702,Beringin Airport,Colorado,-0.9418045500000001,114.89368285416867
7703,Sayun Airport,Bolivia,15.9659206,48.78895944265335
7704,Negage Airport,Azerbaijan,-7.762045,15.294727
7705,Gannan Xiahe Airport,Ecuador,34.81834885,102.62632733987502
7706,Trenton–Mercer Airport,South Dakota,40.2771309,-74.8138214
7707,Britton Municipal Airport,Costa Rica,45.81380745,-97.74395892099608
7708,Tortuguero Airport,Indonesia,10.5677898,-83.51446262538971
7709,Pongtiku Airport,Madagascar,-3.04601045,119.82344862326204
7710,Tsaratanana Airport,Taiwan,-16.75,47.6170006
7711,Taitung Airport,Morocco,22.7557147,121.10606539032827
7712,Sania Ramel Airport,Sri Lanka,40.3686775,-3.7781656
7713,Tissa Tank Waterdrome,Western Australia,-25.2303005,121.0187246
7714,Truscott-Mungalalu Airport,Ecuador,-14.08800585,126.38064437271233
7715,Teniente Coronel Luis a Mantilla International Airport,French Polynesia,-16.03442485,-146.0490931059517
7716,Tubuai – Mataura Airport,Tucumán,-23.36421635,-149.52290238678336
7717,Teniente General Benjamín Matienzo International Airport,Senegal,-26.83810955,-65.10653543067869
7718,Tambacounda Airport,Centre-Val de Loire,13.735425450000001,-13.654775331670283
7719,Tours Val de Loire Airport,Philippines,47.4343697,0.7284151068014448
7720,Tuguegarao Airport,Saudi Arabia,17.6435848,121.73407781145353
7721,Turaif Domestic Airport,Ethiopia,31.6907231,38.732254454045304
7722,Tum Airport,Pakistan,6.260194,35.5193023
7723,Skive Airport,Denmark,56.550675,9.170321809430247
7724,Hélio Wasum Airport,Santa Catarina,-26.7832334,-53.502983789187525
7725,São Lourenço do Sul Airport,Rio Grande do Sul,-31.38606845,-52.0334202565532
7726,RAF Scampton,England,53.306187449999996,-0.5523770419820342
7727,Santa Rosa Airport,Rio Grande do Sul,-27.907142399999998,-54.52175329566068
7728,Santa Rosa Airport,Bolivia,-27.907142399999998,-54.52175329566068
7729,Searcy Municipal Airport,Arkansas,35.2086856,-91.73813412652575
7730,San Ramón Airport,Bolivia,-13.264171900000001,-64.60444860422646
7731,Alcantarí Airport,Bolivia,-19.242701699999998,-65.15130220522232
7732,San Rafael Airport,California,-14.2820767,-70.3841977
7733,Achmad Yani International Airport,Indonesia,-2.4833826,117.8902853
7734,Sarh Airport,Chad,9.14215055,18.372817495195942
7735,Temindung Airport,Indonesia,-2.4833826,117.8902853
7736,Capitán Germán Quiroga Guardia Airport,Bolivia,-17.0568696,-64.9912286
7737,Palo Verde Airport,Baja California Sur,27.0898894,-112.1011359
7738,Sandringham Station Airport,Queensland,-22.1646782,144.5844903
7739,Strahan Airport,Tasmania,-42.1556,145.2897
7740,Santana Ramos Airport,Colombia,2.216667,-75.25
7741,Augustus Downs Airport,Maine,-18.5149994,139.878006
7742,Abu Rudeis Airport,United Arab Emirates,28.90059595,33.20053351373349
7743,Auxerre – Branches Aerodrome,Papua New Guinea,47.849895599999996,3.498388157178659
7744,Augusta State Airport,Papua New Guinea,44.3192963,-69.7971348
7745,Abu Dhabi International Airport,Alaska,24.4393782,54.6539986
7746,Aua Island Airport,Marshall Islands,-1.4610531999999998,143.06447133878473
7747,Ambunti Airport,Minnesota,-4.21583375,142.82335592047713
7748,Do Palmar Airport,Sichuan,-18.9716663,-62.9753342
7749,Cattle Creek Airport,Arizona,-17.6075295,131.55016190704916
7750,New Chitose Airport,New York,42.786787000000004,141.68293158837253
7751,Le Castellet Airport,Florida,41.521889200000004,2.103844038396518
7752,Chengdu Shuangliu International Airport,North Carolina,30.555910400000002,103.94957015056394
7753,Cottonwood Airport,Baja California Sur,34.72952405,-112.03510468644183
7754,Cortland County Airport,South Carolina,42.4384056,-76.0882602
7755,Cross City Airport,Colombia,29.63640735,-83.10488329268765
7756,Clinton–Sampson County Airport,Queensland,34.9822822,-78.3574013
7757,Ciudad Constitución Airport,Ecuador,-9.8639307,-75.0057259
7758,Jim Hamilton–L.B. Owens Airport,Piedmont,33.97149775,-80.99574707874811
7759,Camilo Daza International Airport,New South Wales,7.92892685,-72.5115059016951
7760,Caloundra Airport,Oklahoma,-26.80301345,153.10787226279018
7761,Mariscal Lamar International Airport,Colombia,2.8894434,-73.783892
7762,Cuneo International Airport,Philippines,44.54739375,7.623336248505572
7763,Cudal Airport,Belize,-33.278275949999994,148.76762470351676
7764,Gimhae International Airport,Colombia,35.1800226,128.93644505435083
7765,Sri Sathya Sai Airport,New Caledonia,14.14952635,77.78526344096285
7766,Tres de Mayo Airport,Moscow (ID),0.5025995,-76.5014866
7767,Malabou Airport,Chile,-20.2891998,164.098999
7768,Pullman–Moscow Regional Airport,Croatia,46.74430515,-117.11028367802786
7769,El Mirador Airport,Nicaragua,-41.3480719,-72.947832
7770,Pula Airport,Colombia,44.89567215,13.91897194796993
7771,Puerto Cabezas Airport,Massachusetts,14.0452114,-83.38753729997273
7772,El Embrujo Airport,Rhode Island,-45.591194849999994,-72.1018735836299
7773,Provincetown Municipal Airport,Panama,42.0721912,-70.22243210765535
7774,Theodore Francis Green State Airport,California,36.7014631,-118.7559974
7775,El Porvenir Airport,Rondônia,7.310278,-73.578611
7776,Placerville Airport,Paraná,38.72498965,-120.75281014418529
7777,Shanghai Pudong International Airport,Lefkada,31.14058625,121.80496972682342
7778,Governador Jorge Teixeira de Oliveira International Airport,Kentucky,37.5726028,-85.1551411
7779,Edu Chaves Airport,Ecuador,-23.09015965,-52.48870594862589
7780,Victoria International Airport,British Columbia,48.6463019,-123.4217089740095
7781,Lynn Lake Airport,Manitoba,56.8638992,-101.0759964
7782,Cowley Airport,Alberta,49.636868750000005,-114.09429226383494
7783,Swift Current Airport,Saskatchewan,50.29086145,-107.69111929779996
7784,Churchill Airport,Manitoba,58.7483682,-94.075267
7785,CFB Goose Bay,Newfoundland and Labrador,53.8217327,-61.2295532
7786,St. John's International Airport,Newfoundland and Labrador,47.619738299999995,-52.74791992027517
7787,Kapuskasing Airport,Ontario,49.40840675,-82.46398397530788
7788,Armstrong Airport,Ontario,50.29136805,-88.90341683800546
7789,Mont-Joli Airport,Quebec,48.6086006,-68.2080994
7790,Toronto Pearson International Airport,Ontario,43.678523999999996,-79.62912913064454
7791,Cache Creek Airport,Ashcroft,50.77598725,-121.3214448402345
7792,Gore Bay-Manitoulin Airport,Ontario,45.8852997,-82.5678024
7793,Yellowknife Airport,Northwest Territories,62.471112500000004,-114.43788705471754
7794,Salluit Airport,Quebec,62.1824276,-75.6661359
7795,RAF Mount Pleasant,Jordan,-51.8208779,-58.4565304
7796,Pocono Mountains Municipal Airport,Kansas,41.1365427,-75.37919220940253
7797,Mulatupo Airport,Texas,8.9460582,-77.7346007
7798,Ma'an Airport,East Timor,30.335619649999998,36.1437595061052
7799,McPherson Airport,Papua New Guinea,40.3306002,-91.0501382
7800,Mount Pleasant Regional Airport,Montpelier,32.897986,-79.7824339
7801,Maliana Airport,Ukraine,-8.972083900000001,125.21436280846223
7802,Mabua Airstrip,Papua New Guinea,-5.6816069,144.2489081
7803,Edward F. Knapp State Airport,French Guiana,44.2038669,-72.565238492514
7804,Mariupol International Airport,Iowa,47.075136349999994,37.46151299620755
7805,Miyanmin Airport,Western Australia,-25.2303005,121.0187246
7806,Maripasoula Airport,Illinois,3.6559913,-54.03936223732403
7807,Mount Pleasant Municipal Airport,Saint Pierre and Miquelon,43.623134300000004,-84.74066434092035
7808,Mandora Station Airport,Río Negro,-19.737702,120.8376903313825
7809,Macomb Municipal Airport,Northern Territory,40.5165699,-90.6552003
7810,Bata Airport,Victoria,1.9089906,9.807211543291437
7811,Balesin Airport,Algeria,14.41875125,122.03958674155115
7812,Bairnsdale Airport,Switzerland,-37.8875,147.5678
7813,Biskra Airport,Iran,34.7931774,5.734029338102971
7814,EuroAirport Basel-Mulhouse-Freiburg,Central African Republic,47.603236949999996,7.52434812773247
7815,Bishe Kola Air Base,Philippines,36.6556143,52.3555333
7816,Bossangoa Airport,Arizona,6.49201355,17.429415146652275
7817,Basco Airport,Iraq,20.45119635,121.98002156894555
7818,Bensbach Airport,Maranhão,-8.8575149,141.25908898592758
7819,Bisbee Municipal Airport,Afghanistan,31.3639903,-109.8831286
7820,Basra International Airport,Democratic Republic of the Congo,30.5137153,47.702371
7821,Balsas Airport,Madagascar,-7.5260301,-46.053299
7822,Bost Airport,Alaska,31.5598955,64.36804076169072
7823,Basankusu Airport,Myanmar,1.2254494,19.788836
7824,Besakoa Airport,Somalia,-15.672487,47.06196244444436
7825,Boswell Bay Airport,Cameroon,60.4223364,-146.1445823
7826,Pathein Airport,Republic of the Congo,16.8140778,94.7762995691659
7827,Kenneth Kaunda International Airport,Angola,-15.328714300000001,28.45107796396251
7828,Luena Airport,Hawaii,-11.7689667,19.89705267403458
7829,Kalaupapa Airport,San Luis,21.21111075,-156.9739837797112
7830,Brigadier Mayor César Raúl Ojeda Airport,Alaska,-33.273804049999995,-66.35473813672704
7831,Cape Lisburne LRRS Airport,Democratic Republic of the Congo,68.875,-166.11
7832,Lusanga Airport,Queensland,-4.8047487,18.720414135604273
7833,New Laura Airport,Queensland,-15.1831906,144.3466464
7834,Laura Airport,Indonesia,-15.558843849999999,144.45029909550755
7835,Karel Sadsuitubun Airport,Indonesia,-5.760006150000001,132.75977466672504
7836,Syukuran Aminuddin Amir Airport,Luxembourg,-1.0339584,122.7752286523683
7837,Luxembourg Findel Airport,Poland,49.62637155,6.2093930763851
7838,Lublin Airport,Pays de la Loire,51.2346476,22.7155146
7839,Laval Entrammes Airport,Rio Grande do Sul,48.0321305,-0.7432444592045966
7840,Galpões Airport,Alaska,64.4459613,-149.680909
7841,Lime Village Airport,Zambia,61.3583333,-155.4402778
7842,Harry Mwanga Nkumbula International Airport,California,-17.81843635,25.795718892806576
7843,Port Bailey Seaplane Base,Chukotka,57.9303532,-153.0402009
7844,Akutan Airport,Alaska,54.1458578,-165.61499311990775
7845,Ajmer Kishangarh Airport,Alaska,26.5901869,74.81636989697309
7846,Kol Airport,Rajasthan,6.9836798,158.20381948562675
7847,Karara Airport,Papua New Guinea,-29.2152397,116.6872798
7848,Qurghonteppa International Airport,Western Australia,37.8656162,68.8642306
7849,Kerang Airport,Tajikistan,-35.7519523,143.9424673225099
7850,Karumba Airport,Victoria,-17.455111,140.8315307
7851,Depati Parbo Airport,Queensland,-2.09460455,101.47126046926404
7852,Kurundi Airport,Indonesia,-2.4833826,117.8902853
7853,Kirundo Airport,Northern Territory,-2.5455261,30.098141
7854,Höga Kusten Airport,Burundi,63.0486111,17.7688889
7855,Karasabai Airport,Sollefteå,4.03333,-59.5332985
7856,Kikori Airport,Guyana,-7.4243798,144.2500763
7857,Teniente Vidal Airfield,Yakutia,66.941626,129.642371
7858,Yagoua Airport,Western Australia,10.3563758,15.2378592
7859,Greeley–Weld County Airport,Sonora,40.44050635,-104.63141106689054
7860,Guayaramerín Airport,Goiás,-10.8914535,-65.37820581324407
7861,Heydar Aliyev International Airport,Queensland,40.472268650000004,50.04921187081031
7862,José Joaquín de Olmedo International Airport,Arizona,-2.1579326500000002,-79.88330125961107
7863,Magan Airport,Sichuan,62.1040303,129.5501723
7864,Gisenyi Airport,Ningxia,-1.6788697,29.259043236275662
7865,Argyle Airport,Palestine,-16.6392138,128.4513967
7866,General José María Yáñez International Airport,Sichuan,27.96935015,-110.92353531675474
7867,Santa Genoveva Airport,Afghanistan,-16.63388855,-49.21589667985582
7868,Gympie Airport,Western Province,-26.28968275,152.70271493303494
7869,Phoenix Goodyear Airport,Turkey,33.42278685,-112.37185119780452
7870,Turbat International Airport,Oklahoma,25.98255455,63.02445699920328
7871,Tulsa International Airport,New South Wales,36.19700895,-95.88673843348826
7872,Tumut Airport,Tunisia,-35.2681813,148.2413379
7873,Tunis–Carthage International Airport,New Zealand,36.851848450000006,10.229499453576416
7874,Taupo Airport,Mississippi,-38.7401905,176.08442490586467
7875,Tupelo Regional Airport,Burkina Faso,34.26840715,-88.76848308091172
7876,Tougan Airport,Pará,13.0595619,-3.076414
7877,Tucuruí Airport,Arizona,-3.8639335,-49.6829116
7878,Tucson International Airport,Papua New Guinea,32.11237945,-110.93938776979154
7879,Tauta Airport,Saudi Arabia,25.6242618,42.3528328
7880,Tabuk Regional Airport,Venezuela,8.0018709,-66.1109318
7881,San Rafael Airport,Panama,-14.2820767,-70.3841977
7882,"Stord Airport, Sørstokken",Norway,59.79183305,5.34148141989362
7883,Sarasota–Bradenton International Airport,Bradenton,27.395988350000003,-82.55407423064528
7884,Dunwich Airport,Queensland,-27.51830865,153.42736931147817
7885,San Marcos Airport,Colombia,32.3626772,-88.7290508
7886,Soroti Airport,Uganda,1.72687905,33.61918456981725
7887,Stony River Airport,Alaska,61.7860128,-156.5912304
7888,Rowan County Airport,North Carolina,35.646527250000005,-80.52061772407885
7889,Gardabya Airport,Libya,31.061505,16.605149826188846
7890,Dasht-e Naz Airport,Iran,36.6485127,53.18606476754219
7891,El Trompillo Airport,Bolivia,-17.8110165,-63.17181496868162
7892,Deputado Luís Eduardo Magalhães International Airport,Bahia,-12.91031055,-38.32874308474274
7893,Christiansted Harbor Seaplane Base,United States Virgin Islands,17.789187,-64.7080574
7894,Shaw Air Force Base,South Carolina,33.9726982,-80.4705963
7895,San Felipe Airport,Colombia,1.9133422,-67.0772208
7896,Alakanuk Airport,California,62.6858803,-164.7169887
7897,Aur Airport,Alabama,8.1452799,171.1730042
7898,Austin Municipal Airport,Papua New Guinea,43.6614319,-92.9327201545388
7899,Auburn Municipal Airport,Marquesas Islands,47.3286652,-122.22589809794489
7900,Auburn University Regional Airport,Auvergne,32.6111206,-85.43753670867665
7901,Agaun Airport,Texas,-9.92739865,149.3905025551506
7902,Atuona Airport,East Timor,-9.76667795,-139.00971485835828
7903,Aurillac – Tronquières Airport,Queensland,44.891458400000005,2.4213082970800848
7904,Austin–Bergstrom International Airport,Papua New Guinea,30.19348925,-97.66500963529677
7905,Atauro Airport,Wisconsin,-8.2435667,125.6066862
7906,Aurukun Airport,Tocantins,-13.353749050000001,141.72025658061182
7907,Aumo Airport,Tafea,-5.7278249,148.4458293285261
7908,Cushing Municipal Airport,Sinaloa,35.9498558,-96.7743467
7909,Curillo Airport,Venezuela,8.0018709,-66.1109318
7910,Culion Airport,Quintana Roo,11.8559329,119.9377474
7911,Caye Caulker Airport,Colombia,17.73515585,-88.03134697437548
7912,Bachigualato Federal International Airport,Venezuela,24.7660218,-107.4704962
7913,Antonio José de Sucre Airport,Queensland,4.812518750000001,-75.74027003011778
7914,Cancún International Airport,Curaçao,21.0406321,-86.87131445828524
7915,Caruru Airport,New Mexico,1.0135021,-71.296803
7916,General José Francisco Bermúdez Airport,Neuquén,-38.3695057,-69.832275
7917,Coen Airport,Chihuahua,-13.761992750000001,143.1151728447981
7918,Aktion National Airport,Jalisco,38.92385005,20.768423045237117
7919,Pike County Airport,Chukotka,37.5605076,-82.5663934
7920,Reales Tamarindos Airport,Utah,-1.04184945,-80.47187110471606
7921,Licenciado Gustavo Díaz Ordaz International Airport,Texas,20.6824373,-105.24834719354234
7922,Provideniya Bay Airport,Oklahoma,64.38003795,-173.23747012782462
7923,Provo Municipal Airport,Montana,40.2204,-111.72097229668498
7924,Hale County Airport,Chukotka,34.166811100000004,-101.71604068993707
7925,Wiley Post Airport,Ethiopia,35.53659705,-97.64547947302515
7926,Sher-Wood Airport,Illinois,48.7886728,-104.526672
7927,Pevek Airport,Indonesia,69.78404065000001,170.60005578521734
7928,Beles Airport,Maine,17.53876125,-88.30696911901933
7929,Chicago Executive Airport,Crooked Island,42.1175026,-87.90138470143162
7930,Wirasaba Airport,Democratic Republic of the Congo,-7.460672,109.4172512
7931,Portland International Jetport,Kazakhstan,43.646177699999996,-70.31441956363368
7932,Pitts Town Airport,Alaska,22.8290266,-74.34641119146369
7933,Pweto Airport,Washington,-8.4024641,28.926043381588073
7934,Slave Lake Airport,Alberta,55.2930984,-114.7770004
7935,Sandspit Airport,British Columbia,53.2532552,-131.8185662
7936,Sarnia Chris Hadfield Airport,Ontario,42.998174399999996,-82.30882048716478
7937,Coral Harbour Airport,Nunavut,64.197343,-83.35760462035265
7938,Port Hardy Airport,British Columbia,50.68186165,-127.36977008238144
7939,Whitecourt Airport,Alberta,54.14253795,-115.78616583832758
7940,Sept-Îles Airport,Quebec,50.2233009,-66.2656021
7941,Teslin Airport,Yukon,60.1739957,-132.7343401
7942,CFB Greenwood,Nova Scotia,44.983973750000004,-64.91729630354354
7943,Zhangye Ganzhou Airport,Gansu,38.804410700000005,100.67062714736674
7944,Trail Airport,British Columbia,49.05369895,-117.60870356422637
7945,Miquelon Airport,Chelyabinsk Oblast,47.0962128,-56.38385237303003
7946,Maquinchao Airport,Namibia,-41.2413728,-68.7072439
7947,Marqua Airport,Goiás,-22.8057995,137.2510071
7948,Bardera Airport,Sri Lanka,2.329012,42.3115383
7949,Bertoua Airport,Northern Territory,4.5496981,13.725935906810932
7950,Bétou Airport,Sierra Leone,8.6400349,-11.8400269
7951,Batticaloa Airport,Utah,7.70607375,81.67520240155659
7952,Brunette Downs Airport,Central African Republic,-18.63357715,135.9409543069218
7953,Sherbro International Airport,Indonesia,7.533424950000001,-12.519382471782595
7954,Skypark Airport,Alaska,40.8666124,-111.9291063
7955,Batangafo Airport,Indonesia,7.3146844,18.3088426
